NomPais;NomSerie;NumTemporada;DataPartida;HorarioPartida;NomTimeMandante;NomTimeVisitante;NumPlacarMandante;NumPlacarVisitante;DscResultado
Brazil;Serie A;2017;2017-09-09;20:00;Atletico-MG;Palmeiras;1;1;D
Brazil;Serie A;2017;2017-09-09;22:00;Vasco;Gremio;1;0;H
Brazil;Serie A;2017;2017-09-09;23:00;Sao Paulo;Ponte Preta;2;2;D
Brazil;Serie A;2017;2017-10-09;15:00;Atletico-PR;Coritiba;1;1;D
Brazil;Serie A;2017;2017-10-09;20:00;Santos;Corinthians;2;0;H
Brazil;Serie A;2017;2017-10-09;20:00;Sport Recife;Avai;0;1;A
Brazil;Serie A;2017;2017-10-09;20:00;Vitoria;Fluminense;2;2;D
Brazil;Serie A;2017;2017-10-09;23:00;Botafogo RJ;Flamengo RJ;2;0;H
Brazil;Serie A;2017;2017-10-09;23:00;Chapecoense-SC;Cruzeiro;1;2;A
Brazil;Serie A;2017;2017-12-09;00:00;Atletico GO;Bahia;1;1;D
Brazil;Serie A;2017;2017-09-16;23:00;Botafogo RJ;Santos;2;0;H
Brazil;Serie A;2017;2017-09-17;01:00;Ponte Preta;Atletico GO;1;3;A
Brazil;Serie A;2017;2017-09-17;15:00;Avai;Atletico-MG;1;1;D
Brazil;Serie A;2017;2017-09-17;20:00;Atletico-PR;Fluminense;3;1;H
Brazil;Serie A;2017;2017-09-17;20:00;Corinthians;Vasco;1;0;H
Brazil;Serie A;2017;2017-09-17;20:00;Flamengo RJ;Sport Recife;2;0;H
Brazil;Serie A;2017;2017-09-17;20:00;Gremio;Chapecoense-SC;0;1;A
Brazil;Serie A;2017;2017-09-17;20:00;Vitoria;Sao Paulo;1;2;A
Brazil;Serie A;2017;2017-09-17;23:00;Cruzeiro;Bahia;1;0;H
Brazil;Serie A;2017;2017-09-19;00:00;Palmeiras;Coritiba;1;0;H
Brazil;Serie A;2017;2017-09-23;23:00;Flamengo RJ;Avai;1;1;D
Brazil;Serie A;2017;2017-09-24;01:00;Santos;Atletico-PR;1;0;H
Brazil;Serie A;2017;2017-09-24;15:00;Sao Paulo;Corinthians;1;1;D
Brazil;Serie A;2017;2017-09-24;20:00;Atletico GO;Cruzeiro;1;2;A
Brazil;Serie A;2017;2017-09-24;20:00;Chapecoense-SC;Ponte Preta;1;0;H
Brazil;Serie A;2017;2017-09-24;20:00;Coritiba;Botafogo RJ;2;3;A
Brazil;Serie A;2017;2017-09-24;20:00;Fluminense;Palmeiras;0;1;A
Brazil;Serie A;2017;2017-09-24;23:00;Atletico-MG;Vitoria;1;3;A
Brazil;Serie A;2017;2017-09-24;23:00;Bahia;Gremio;1;0;H
Brazil;Serie A;2017;2017-09-26;00:00;Sport Recife;Vasco;1;1;D
Brazil;Serie A;2017;2017-09-30;20:00;Bahia;Coritiba;1;1;D
Brazil;Serie A;2017;2017-09-30;20:00;Vasco;Chapecoense-SC;1;1;D
Brazil;Serie A;2017;2017-09-30;23:00;Palmeiras;Santos;0;1;A
Brazil;Serie A;2017;2017-01-10;20:00;Avai;Atletico GO;0;2;A
Brazil;Serie A;2017;2017-01-10;20:00;Botafogo RJ;Vitoria;2;3;A
Brazil;Serie A;2017;2017-01-10;20:00;Cruzeiro;Corinthians;1;1;D
Brazil;Serie A;2017;2017-01-10;20:00;Gremio;Fluminense;1;0;H
Brazil;Serie A;2017;2017-01-10;20:00;Sao Paulo;Sport Recife;1;0;H
Brazil;Serie A;2017;2017-01-10;23:00;Atletico-PR;Atletico-MG;0;2;A
Brazil;Serie A;2017;2017-03-10;00:00;Ponte Preta;Flamengo RJ;1;0;H
Brazil;Serie A;2017;2017-07-10;20:00;Cruzeiro;Ponte Preta;2;1;H
Brazil;Serie A;2017;2017-11-10;23:30;Atletico-PR;Atletico GO;2;2;D
Brazil;Serie A;2017;2017-11-10;23:30;Botafogo RJ;Chapecoense-SC;2;1;H
Brazil;Serie A;2017;2017-12-10;01:00;Corinthians;Coritiba;3;1;H
Brazil;Serie A;2017;2017-12-10;01:45;Atletico-MG;Sao Paulo;1;0;H
Brazil;Serie A;2017;2017-12-10;01:45;Avai;Vasco;1;2;A
Brazil;Serie A;2017;2017-12-10;01:45;Gremio;Cruzeiro;0;1;A
Brazil;Serie A;2017;2017-12-10;21:00;Flamengo RJ;Fluminense;1;1;D
Brazil;Serie A;2017;2017-12-10;21:00;Ponte Preta;Santos;1;1;D
Brazil;Serie A;2017;2017-12-10;21:00;Vitoria;Sport Recife;1;2;A
Brazil;Serie A;2017;2017-10-13;01:00;Palmeiras;Bahia;2;2;D
Brazil;Serie A;2017;2017-10-14;23:00;Vasco;Botafogo RJ;1;0;H
Brazil;Serie A;2017;2017-10-15;01:00;Sao Paulo;Atletico-PR;2;1;H
Brazil;Serie A;2017;2017-10-15;20:00;Atletico GO;Palmeiras;1;3;A
Brazil;Serie A;2017;2017-10-15;20:00;Chapecoense-SC;Flamengo RJ;0;1;A
Brazil;Serie A;2017;2017-10-15;20:00;Fluminense;Avai;1;0;H
Brazil;Serie A;2017;2017-10-15;20:00;Sport Recife;Atletico-MG;1;1;D
Brazil;Serie A;2017;2017-10-15;22:00;Bahia;Corinthians;2;0;H
Brazil;Serie A;2017;2017-10-15;22:00;Coritiba;Gremio;0;1;A
Brazil;Serie A;2017;2017-10-16;23:00;Santos;Vitoria;2;2;D
Brazil;Serie A;2017;2017-10-18;22:30;Atletico GO;Vasco;0;1;A
Brazil;Serie A;2017;2017-10-18;22:30;Coritiba;Cruzeiro;1;0;H
Brazil;Serie A;2017;2017-10-19;00:00;Atletico-MG;Chapecoense-SC;2;3;A
Brazil;Serie A;2017;2017-10-19;00:45;Avai;Botafogo RJ;1;1;D
Brazil;Serie A;2017;2017-10-19;00:45;Corinthians;Gremio;0;0;D
Brazil;Serie A;2017;2017-10-19;00:45;Fluminense;Sao Paulo;3;1;H
Brazil;Serie A;2017;2017-10-19;23:00;Palmeiras;Ponte Preta;2;0;H
Brazil;Serie A;2017;2017-10-19;23:00;Vitoria;Atletico-PR;2;3;A
Brazil;Serie A;2017;2017-10-20;00:00;Flamengo RJ;Bahia;4;1;H
Brazil;Serie A;2017;2017-10-20;00:00;Sport Recife;Santos;1;1;D
Brazil;Serie A;2017;2017-10-21;20:00;Vasco;Coritiba;1;1;D
Brazil;Serie A;2017;2017-10-22;20:00;Atletico-PR;Sport Recife;2;1;H
Brazil;Serie A;2017;2017-10-22;20:00;Bahia;Vitoria;2;1;H
Brazil;Serie A;2017;2017-10-22;20:00;Cruzeiro;Atletico-MG;1;3;A
Brazil;Serie A;2017;2017-10-22;20:00;Gremio;Palmeiras;1;3;A
Brazil;Serie A;2017;2017-10-22;20:00;Santos;Atletico GO;1;0;H
Brazil;Serie A;2017;2017-10-22;20:00;Sao Paulo;Flamengo RJ;2;0;H
Brazil;Serie A;2017;2017-10-22;22:00;Chapecoense-SC;Fluminense;2;0;H
Brazil;Serie A;2017;2017-10-22;22:00;Ponte Preta;Avai;1;2;A
Brazil;Serie A;2017;2017-10-23;23:00;Botafogo RJ;Corinthians;2;1;H
Brazil;Serie A;2017;2017-10-28;20:00;Sao Paulo;Santos;2;1;H
Brazil;Serie A;2017;2017-10-28;22:00;Flamengo RJ;Vasco;0;0;D
Brazil;Serie A;2017;2017-10-29;00:00;Atletico-PR;Chapecoense-SC;0;0;D
Brazil;Serie A;2017;2017-10-29;19:00;Atletico-MG;Botafogo RJ;0;0;D
Brazil;Serie A;2017;2017-10-29;19:00;Fluminense;Bahia;1;1;D
Brazil;Serie A;2017;2017-10-29;19:00;Ponte Preta;Corinthians;1;0;H
Brazil;Serie A;2017;2017-10-29;20:00;Sport Recife;Coritiba;3;4;A
Brazil;Serie A;2017;2017-10-29;20:00;Vitoria;Atletico GO;1;1;D
Brazil;Serie A;2017;2017-10-29;21:00;Avai;Gremio;2;2;D
Brazil;Serie A;2017;2017-10-30;22:00;Palmeiras;Cruzeiro;2;2;D
Brazil;Serie A;2017;2017-04-11;19:00;Santos;Atletico-MG;3;1;H
Brazil;Serie A;2017;2017-04-11;21:00;Atletico GO;Sao Paulo;0;1;A
Brazil;Serie A;2017;2017-04-11;21:00;Botafogo RJ;Fluminense;1;2;A
Brazil;Serie A;2017;2017-04-11;23:00;Coritiba;Avai;4;0;H
Brazil;Serie A;2017;2017-05-11;19:00;Corinthians;Palmeiras;3;2;H
Brazil;Serie A;2017;2017-05-11;19:00;Cruzeiro;Atletico-PR;1;0;H
Brazil;Serie A;2017;2017-05-11;19:00;Gremio;Flamengo RJ;3;1;H
Brazil;Serie A;2017;2017-05-11;20:00;Bahia;Ponte Preta;2;0;H
Brazil;Serie A;2017;2017-05-11;21:00;Chapecoense-SC;Sport Recife;1;1;D
Brazil;Serie A;2017;2017-05-11;21:00;Vasco;Vitoria;1;1;D
Brazil;Serie A;2017;2017-08-11;21:30;Avai;Bahia;1;2;A
Brazil;Serie A;2017;2017-08-11;21:30;Ponte Preta;Gremio;0;1;A
Brazil;Serie A;2017;2017-08-11;23:00;Atletico-PR;Corinthians;0;1;A
Brazil;Serie A;2017;2017-08-11;23:00;Sport Recife;Botafogo RJ;1;2;A
Brazil;Serie A;2017;2017-08-11;23:45;Flamengo RJ;Cruzeiro;2;0;H
Brazil;Serie A;2017;2017-08-11;23:45;Santos;Vasco;1;2;A
Brazil;Serie A;2017;2017-08-11;23:45;Vitoria;Palmeiras;3;1;H
Brazil;Serie A;2017;2017-09-11;22:00;Atletico-MG;Atletico GO;3;2;H
Brazil;Serie A;2017;2017-09-11;22:00;Sao Paulo;Chapecoense-SC;2;2;D
Brazil;Serie A;2017;2017-09-11;23:00;Fluminense;Coritiba;2;2;D
Brazil;Serie A;2017;2017-11-11;19:00;Botafogo RJ;Atletico-PR;0;1;A
Brazil;Serie A;2017;2017-11-11;21:00;Corinthians;Avai;1;0;H
Brazil;Serie A;2017;2017-12-11;19:00;Atletico GO;Sport Recife;2;0;H
Brazil;Serie A;2017;2017-12-11;19:00;Gremio;Vitoria;1;1;D
Brazil;Serie A;2017;2017-12-11;19:00;Palmeiras;Flamengo RJ;2;0;H
Brazil;Serie A;2017;2017-12-11;19:00;Vasco;Sao Paulo;1;1;D
Brazil;Serie A;2017;2017-12-11;20:00;Bahia;Atletico-MG;2;2;D
Brazil;Serie A;2017;2017-12-11;21:00;Coritiba;Ponte Preta;1;1;D
Brazil;Serie A;2017;2017-12-11;21:00;Cruzeiro;Fluminense;3;1;H
Brazil;Serie A;2017;2017-11-13;22:00;Chapecoense-SC;Santos;2;0;H
Brazil;Serie A;2017;2017-11-15;19:00;Ponte Preta;Atletico-PR;2;1;H
Brazil;Serie A;2017;2017-11-15;21:30;Cruzeiro;Avai;2;2;D
Brazil;Serie A;2017;2017-11-15;21:30;Gremio;Sao Paulo;1;0;H
Brazil;Serie A;2017;2017-11-15;23:45;Corinthians;Fluminense;3;1;H
Brazil;Serie A;2017;2017-11-15;23:45;Vasco;Atletico-MG;1;1;D
Brazil;Serie A;2017;2017-11-16;22:00;Botafogo RJ;Atletico GO;1;2;A
Brazil;Serie A;2017;2017-11-16;22:00;Chapecoense-SC;Vitoria;2;1;H
Brazil;Serie A;2017;2017-11-16;22:00;Palmeiras;Sport Recife;5;1;H
Brazil;Serie A;2017;2017-11-16;23:00;Bahia;Santos;3;1;H
Brazil;Serie A;2017;2017-11-16;23:00;Coritiba;Flamengo RJ;1;0;H
Brazil;Serie A;2017;2017-11-19;19:00;Atletico GO;Chapecoense-SC;1;1;D
Brazil;Serie A;2017;2017-11-19;19:00;Flamengo RJ;Corinthians;3;0;H
Brazil;Serie A;2017;2017-11-19;19:00;Sao Paulo;Botafogo RJ;0;0;D
Brazil;Serie A;2017;2017-11-19;19:00;Sport Recife;Bahia;1;0;H
Brazil;Serie A;2017;2017-11-19;19:00;Vitoria;Cruzeiro;1;1;D
Brazil;Serie A;2017;2017-11-19;21:00;Atletico-MG;Coritiba;3;0;H
Brazil;Serie A;2017;2017-11-19;21:00;Atletico-PR;Vasco;3;1;H
Brazil;Serie A;2017;2017-11-19;21:00;Santos;Gremio;1;0;H
Brazil;Serie A;2017;2017-11-20;19:00;Fluminense;Ponte Preta;2;0;H
Brazil;Serie A;2017;2017-11-20;22:00;Avai;Palmeiras;2;1;H
Brazil;Serie A;2017;2017-11-25;19:00;Fluminense;Sport Recife;1;2;A
Brazil;Serie A;2017;2017-11-26;19:00;Avai;Atletico-PR;1;0;H
Brazil;Serie A;2017;2017-11-26;19:00;Corinthians;Atletico-MG;2;2;D
Brazil;Serie A;2017;2017-11-26;19:00;Coritiba;Sao Paulo;1;2;A
Brazil;Serie A;2017;2017-11-26;19:00;Cruzeiro;Vasco;0;1;A
Brazil;Serie A;2017;2017-11-26;19:00;Gremio;Atletico GO;1;1;D
Brazil;Serie A;2017;2017-11-26;19:00;Ponte Preta;Vitoria;2;3;A
Brazil;Serie A;2017;2017-11-26;21:00;Bahia;Chapecoense-SC;0;1;A
Brazil;Serie A;2017;2017-11-26;21:00;Flamengo RJ;Santos;1;2;A
Brazil;Serie A;2017;2017-11-27;22:00;Palmeiras;Botafogo RJ;2;0;H
Brazil;Serie A;2017;2017-03-12;19:00;Atletico GO;Fluminense;1;1;D
Brazil;Serie A;2017;2017-03-12;19:00;Atletico-MG;Gremio;4;3;H
Brazil;Serie A;2017;2017-03-12;19:00;Atletico-PR;Palmeiras;3;0;H
Brazil;Serie A;2017;2017-03-12;19:00;Botafogo RJ;Cruzeiro;2;2;D
Brazil;Serie A;2017;2017-03-12;19:00;Chapecoense-SC;Coritiba;2;1;H
Brazil;Serie A;2017;2017-03-12;19:00;Santos;Avai;1;1;D
Brazil;Serie A;2017;2017-03-12;19:00;Sao Paulo;Bahia;1;1;D
Brazil;Serie A;2017;2017-03-12;19:00;Sport Recife;Corinthians;1;0;H
Brazil;Serie A;2017;2017-03-12;19:00;Vasco;Ponte Preta;2;1;H
Brazil;Serie A;2017;2017-03-12;19:00;Vitoria;Flamengo RJ;1;2;A
Brazil;Serie A;2018;2018-04-14;20:00;Cruzeiro;Gremio;0;1;A
Brazil;Serie A;2018;2018-04-14;23:00;Vitoria;Flamengo RJ;2;2;D
Brazil;Serie A;2018;2018-04-15;01:00;Santos;Ceara;2;0;H
Brazil;Serie A;2018;2018-04-15;15:00;America MG;Sport Recife;3;0;H
Brazil;Serie A;2018;2018-04-15;20:00;Corinthians;Fluminense;2;1;H
Brazil;Serie A;2018;2018-04-15;20:00;Internacional;Bahia;2;0;H
Brazil;Serie A;2018;2018-04-15;20:00;Vasco;Atletico-MG;2;1;H
Brazil;Serie A;2018;2018-04-15;23:00;Atletico-PR;Chapecoense-SC;5;1;H
Brazil;Serie A;2018;2018-04-17;00:00;Botafogo RJ;Palmeiras;1;1;D
Brazil;Serie A;2018;2018-04-17;00:00;Sao Paulo;Parana;1;0;H
Brazil;Serie A;2018;2018-04-21;20:00;Bahia;Santos;1;0;H
Brazil;Serie A;2018;2018-04-21;23:00;Flamengo RJ;America MG;2;0;H
Brazil;Serie A;2018;2018-04-22;15:00;Parana;Corinthians;0;4;A
Brazil;Serie A;2018;2018-04-22;20:00;Atletico-MG;Vitoria;2;1;H
Brazil;Serie A;2018;2018-04-22;20:00;Ceara;Sao Paulo;0;0;D
Brazil;Serie A;2018;2018-04-22;20:00;Chapecoense-SC;Vasco;1;1;D
Brazil;Serie A;2018;2018-04-22;20:00;Fluminense;Cruzeiro;1;0;H
Brazil;Serie A;2018;2018-04-22;20:00;Palmeiras;Internacional;1;0;H
Brazil;Serie A;2018;2018-04-22;23:00;Gremio;Atletico-PR;0;0;D
Brazil;Serie A;2018;2018-04-24;00:00;Sport Recife;Botafogo RJ;1;1;D
Brazil;Serie A;2018;2018-04-28;20:00;Botafogo RJ;Gremio;2;1;H
Brazil;Serie A;2018;2018-04-29;20:00;Atletico-MG;Corinthians;1;0;H
Brazil;Serie A;2018;2018-04-29;20:00;Bahia;Atletico-PR;0;0;D
Brazil;Serie A;2018;2018-04-29;20:00;Ceara;Flamengo RJ;0;3;A
Brazil;Serie A;2018;2018-04-29;20:00;Fluminense;Sao Paulo;1;1;D
Brazil;Serie A;2018;2018-04-29;20:00;Palmeiras;Chapecoense-SC;0;0;D
Brazil;Serie A;2018;2018-04-29;20:00;Parana;Sport Recife;1;2;A
Brazil;Serie A;2018;2018-04-29;23:00;Internacional;Cruzeiro;0;0;D
Brazil;Serie A;2018;2018-01-05;00:00;America MG;Vitoria;2;1;H
Brazil;Serie A;2018;2018-05-05;23:00;Sao Paulo;Atletico-MG;2;2;D
Brazil;Serie A;2018;2018-05-05;23:00;Vasco;America MG;4;1;H
Brazil;Serie A;2018;2018-06-05;15:00;Corinthians;Ceara;1;1;D
Brazil;Serie A;2018;2018-06-05;20:00;Atletico-PR;Palmeiras;1;3;A
Brazil;Serie A;2018;2018-06-05;20:00;Cruzeiro;Botafogo RJ;1;0;H
Brazil;Serie A;2018;2018-06-05;20:00;Flamengo RJ;Internacional;2;0;H
Brazil;Serie A;2018;2018-06-05;20:00;Vitoria;Fluminense;1;2;A
Brazil;Serie A;2018;2018-06-05;23:00;Gremio;Santos;5;1;H
Brazil;Serie A;2018;2018-06-05;23:00;Sport Recife;Bahia;2;0;H
Brazil;Serie A;2018;2018-08-05;00:00;Chapecoense-SC;Parana;1;1;D
Brazil;Serie A;2018;2018-12-05;20:00;Gremio;Internacional;0;0;D
Brazil;Serie A;2018;2018-05-13;15:00;Cruzeiro;Sport Recife;2;0;H
Brazil;Serie A;2018;2018-05-13;20:00;Atletico-PR;Atletico-MG;1;2;A
Brazil;Serie A;2018;2018-05-13;20:00;Bahia;Sao Paulo;2;2;D
Brazil;Serie A;2018;2018-05-13;20:00;Chapecoense-SC;Flamengo RJ;3;2;H
Brazil;Serie A;2018;2018-05-13;20:00;Corinthians;Palmeiras;1;0;H
Brazil;Serie A;2018;2018-05-13;20:00;Vasco;Vitoria;2;3;A
Brazil;Serie A;2018;2018-05-13;23:00;Santos;Parana;3;1;H
Brazil;Serie A;2018;2018-05-15;00:00;Botafogo RJ;Fluminense;2;1;H
Brazil;Serie A;2018;2018-05-15;00:00;Ceara;America MG;2;2;D
Brazil;Serie A;2018;2018-05-19;20:00;Atletico-MG;Cruzeiro;1;0;H
Brazil;Serie A;2018;2018-05-19;23:00;Flamengo RJ;Vasco;1;1;D
Brazil;Serie A;2018;2018-05-20;01:00;Palmeiras;Bahia;3;0;H
Brazil;Serie A;2018;2018-05-20;15:00;Vitoria;Ceara;2;1;H
Brazil;Serie A;2018;2018-05-20;20:00;America MG;Botafogo RJ;1;0;H
Brazil;Serie A;2018;2018-05-20;20:00;Parana;Gremio;0;0;D
Brazil;Serie A;2018;2018-05-20;20:00;Sao Paulo;Santos;1;0;H
Brazil;Serie A;2018;2018-05-20;20:00;Sport Recife;Corinthians;1;1;D
Brazil;Serie A;2018;2018-05-20;23:00;Fluminense;Atletico-PR;2;0;H
Brazil;Serie A;2018;2018-05-22;00:00;Internacional;Chapecoense-SC;3;0;H
Brazil;Serie A;2018;2018-05-26;20:00;Fluminense;Chapecoense-SC;3;1;H
Brazil;Serie A;2018;2018-05-26;23:00;Palmeiras;Sport Recife;2;3;A
Brazil;Serie A;2018;2018-05-27;01:00;Atletico-MG;Flamengo RJ;0;1;A
Brazil;Serie A;2018;2018-05-27;15:00;Parana;Atletico-PR;0;0;D
Brazil;Serie A;2018;2018-05-27;20:00;Bahia;Vasco;3;0;H
Brazil;Serie A;2018;2018-05-27;20:00;Botafogo RJ;Vitoria;1;1;D
Brazil;Serie A;2018;2018-05-27;20:00;Internacional;Corinthians;2;1;H
Brazil;Serie A;2018;2018-05-27;20:00;Santos;Cruzeiro;0;1;A
Brazil;Serie A;2018;2018-05-27;23:00;America MG;Sao Paulo;1;3;A
Brazil;Serie A;2018;2018-05-27;23:00;Ceara;Gremio;0;1;A
Brazil;Serie A;2018;2018-05-30;23:30;Sport Recife;Atletico-MG;3;2;H
Brazil;Serie A;2018;2018-05-30;23:30;Vasco;Parana;1;0;H
Brazil;Serie A;2018;2018-05-30;23:30;Vitoria;Internacional;2;3;A
Brazil;Serie A;2018;2018-05-31;01:00;Chapecoense-SC;Ceara;2;0;H
Brazil;Serie A;2018;2018-05-31;01:00;Sao Paulo;Botafogo RJ;3;2;H
Brazil;Serie A;2018;2018-05-31;01:45;Cruzeiro;Palmeiras;1;0;H
Brazil;Serie A;2018;2018-05-31;01:45;Gremio;Fluminense;0;0;D
Brazil;Serie A;2018;2018-05-31;20:00;Flamengo RJ;Bahia;2;0;H
Brazil;Serie A;2018;2018-05-31;22:00;Corinthians;America MG;1;0;H
Brazil;Serie A;2018;2018-01-06;01:00;Atletico-PR;Santos;2;0;H
Brazil;Serie A;2018;2018-02-06;20:00;Atletico-MG;Chapecoense-SC;3;3;D
Brazil;Serie A;2018;2018-02-06;20:00;Internacional;Sport Recife;0;0;D
Brazil;Serie A;2018;2018-02-06;23:00;Vasco;Botafogo RJ;1;2;A
Brazil;Serie A;2018;2018-03-06;01:00;Palmeiras;Sao Paulo;3;1;H
Brazil;Serie A;2018;2018-03-06;20:00;America MG;Atletico-PR;3;1;H
Brazil;Serie A;2018;2018-03-06;20:00;Bahia;Gremio;0;2;A
Brazil;Serie A;2018;2018-03-06;20:00;Flamengo RJ;Corinthians;1;0;H
Brazil;Serie A;2018;2018-03-06;20:00;Santos;Vitoria;5;2;H
Brazil;Serie A;2018;2018-03-06;23:00;Ceara;Cruzeiro;0;1;A
Brazil;Serie A;2018;2018-05-06;00:00;Parana;Fluminense;2;1;H
Brazil;Serie A;2018;2018-06-06;01:30;Sao Paulo;Internacional;0;0;D
Brazil;Serie A;2018;2018-06-06;23:30;Botafogo RJ;Ceara;0;0;D
Brazil;Serie A;2018;2018-06-06;23:30;Vitoria;Chapecoense-SC;1;0;H
Brazil;Serie A;2018;2018-07-06;01:00;Corinthians;Santos;1;1;D
Brazil;Serie A;2018;2018-07-06;01:00;Sport Recife;Atletico-PR;1;0;H
Brazil;Serie A;2018;2018-07-06;01:45;Cruzeiro;Vasco;1;1;D
Brazil;Serie A;2018;2018-07-06;01:45;Gremio;Palmeiras;0;2;A
Brazil;Serie A;2018;2018-08-06;00:00;Fluminense;Flamengo RJ;0;2;A
Brazil;Serie A;2018;2018-08-06;00:00;Parana;Bahia;1;0;H
Brazil;Serie A;2018;2018-08-06;01:00;America MG;Atletico-MG;1;3;A
Brazil;Serie A;2018;2018-09-06;20:00;Atletico-PR;Sao Paulo;0;1;A
Brazil;Serie A;2018;2018-09-06;23:00;Chapecoense-SC;Cruzeiro;2;0;H
Brazil;Serie A;2018;2018-09-06;23:00;Vasco;Sport Recife;3;2;H
Brazil;Serie A;2018;2018-10-06;01:00;Corinthians;Vitoria;0;0;D
Brazil;Serie A;2018;2018-10-06;20:00;Atletico-MG;Fluminense;5;2;H
Brazil;Serie A;2018;2018-10-06;20:00;Bahia;Botafogo RJ;3;3;D
Brazil;Serie A;2018;2018-10-06;20:00;Ceara;Palmeiras;2;2;D
Brazil;Serie A;2018;2018-10-06;20:00;Gremio;America MG;1;0;H
Brazil;Serie A;2018;2018-10-06;23:00;Flamengo RJ;Parana;2;0;H
Brazil;Serie A;2018;2018-10-06;23:00;Santos;Internacional;1;2;A
Brazil;Serie A;2018;2018-06-13;01:30;Sao Paulo;Vitoria;3;0;H
Brazil;Serie A;2018;2018-06-13;20:00;America MG;Chapecoense-SC;0;0;D
Brazil;Serie A;2018;2018-06-13;23:00;Fluminense;Santos;0;1;A
Brazil;Serie A;2018;2018-06-13;23:30;Parana;Cruzeiro;1;1;D
Brazil;Serie A;2018;2018-06-13;23:30;Sport Recife;Gremio;0;0;D
Brazil;Serie A;2018;2018-06-14;01:00;Botafogo RJ;Atletico-PR;2;0;H
Brazil;Serie A;2018;2018-06-14;01:00;Palmeiras;Flamengo RJ;1;1;D
Brazil;Serie A;2018;2018-06-14;01:45;Atletico-MG;Ceara;2;1;H
Brazil;Serie A;2018;2018-06-14;01:45;Bahia;Corinthians;1;0;H
Brazil;Serie A;2018;2018-06-14;01:45;Internacional;Vasco;3;1;H
Brazil;Serie A;2018;2018-07-18;23:30;Ceara;Sport Recife;1;0;H
Brazil;Serie A;2018;2018-07-19;01:00;Vitoria;Parana;1;0;H
Brazil;Serie A;2018;2018-07-19;01:45;Corinthians;Botafogo RJ;2;0;H
Brazil;Serie A;2018;2018-07-19;01:45;Flamengo RJ;Sao Paulo;0;1;A
Brazil;Serie A;2018;2018-07-19;01:45;Gremio;Atletico-MG;2;0;H
Brazil;Serie A;2018;2018-07-19;23:30;Chapecoense-SC;Bahia;1;1;D
Brazil;Serie A;2018;2018-07-19;23:30;Cruzeiro;America MG;3;1;H
Brazil;Serie A;2018;2018-07-20;00:00;Santos;Palmeiras;1;1;D
Brazil;Serie A;2018;2018-07-20;00:00;Vasco;Fluminense;1;1;D
Brazil;Serie A;2018;2018-07-20;01:00;Atletico-PR;Internacional;2;2;D
Brazil;Serie A;2018;2018-07-21;23:00;Flamengo RJ;Botafogo RJ;2;0;H
Brazil;Serie A;2018;2018-07-22;01:00;Sao Paulo;Corinthians;3;1;H
Brazil;Serie A;2018;2018-07-22;20:00;Bahia;Vitoria;4;1;H
Brazil;Serie A;2018;2018-07-22;20:00;Palmeiras;Atletico-MG;3;2;H
Brazil;Serie A;2018;2018-07-22;20:00;Parana;America MG;1;0;H
Brazil;Serie A;2018;2018-07-22;20:00;Sport Recife;Fluminense;1;2;A
Brazil;Serie A;2018;2018-07-22;20:00;Vasco;Gremio;1;0;H
Brazil;Serie A;2018;2018-07-22;23:00;Chapecoense-SC;Santos;0;0;D
Brazil;Serie A;2018;2018-07-22;23:00;Cruzeiro;Atletico-PR;2;1;H
Brazil;Serie A;2018;2018-07-24;00:00;Internacional;Ceara;1;0;H
Brazil;Serie A;2018;2018-07-25;23:30;Fluminense;Palmeiras;1;0;H
Brazil;Serie A;2018;2018-07-26;01:00;Atletico-MG;Parana;2;0;H
Brazil;Serie A;2018;2018-07-26;01:45;Corinthians;Cruzeiro;2;0;H
Brazil;Serie A;2018;2018-07-26;01:45;Santos;Flamengo RJ;1;1;D
Brazil;Serie A;2018;2018-07-26;23:30;Botafogo RJ;Chapecoense-SC;1;0;H
Brazil;Serie A;2018;2018-07-26;23:30;Gremio;Sao Paulo;2;1;H
Brazil;Serie A;2018;2018-07-26;23:30;Vitoria;Sport Recife;1;0;H
Brazil;Serie A;2018;2018-07-27;00:00;America MG;Internacional;2;1;H
Brazil;Serie A;2018;2018-07-28;20:00;Ceara;Fluminense;1;0;H
Brazil;Serie A;2018;2018-07-29;15:00;Palmeiras;Parana;3;0;H
Brazil;Serie A;2018;2018-07-29;15:00;Vasco;Corinthians;1;4;A
Brazil;Serie A;2018;2018-07-29;20:00;Atletico-PR;Vitoria;4;0;H
Brazil;Serie A;2018;2018-07-29;20:00;Cruzeiro;Sao Paulo;0;2;A
Brazil;Serie A;2018;2018-07-29;20:00;Flamengo RJ;Sport Recife;4;1;H
Brazil;Serie A;2018;2018-07-29;20:00;Internacional;Botafogo RJ;3;0;H
Brazil;Serie A;2018;2018-07-29;23:00;Chapecoense-SC;Gremio;1;1;D
Brazil;Serie A;2018;2018-07-29;23:00;Santos;America MG;0;1;A
Brazil;Serie A;2018;2018-07-31;00:00;Bahia;Atletico-MG;2;2;D
Brazil;Serie A;2018;2018-04-08;20:00;Botafogo RJ;Santos;0;0;D
Brazil;Serie A;2018;2018-04-08;23:00;Gremio;Flamengo RJ;2;0;H
Brazil;Serie A;2018;2018-05-08;01:00;Corinthians;Atletico-PR;0;0;D
Brazil;Serie A;2018;2018-05-08;20:00;America MG;Palmeiras;0;0;D
