Empresa;CodClasseImobilizado;CodImobilizadoImobilizado;CodSBN;DescricaoImobilizado;CodigoDenominacaoImobilizado;CodClienteRecebMercadoria;LocalInstalacao;TextoImobilizado;DtIncorporacao;Qtd;UnidadeMedida0;UnidadeMedida1;QtdRetroativa;UnidadeMedida2;NumeroInventario;NumeroSerieChassi;CentroCusto;NomCetro;CodigoCentro;CodigoEspecie;DescricaoEspecie;OrdemInvestimento;ElementoPEP;DtDesativacao;ImobilizadoOrigem;SubNumeroIEA;ValorArquisicaoAtual;CodigoMoeda;ValorDepreciacaoAtual;CodigoMoeda1;ValorContabilAtual;CodigoMoeda2
1001;2300;230000002614;0;VASILHAMES P20;001-132211-190853-0;0000000000;;VASILHAMES P20;18.08.2014;199,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000008658;0;80.236,60;BRL;40.816,12-;BRL;39.420,48;BRL
1001;2300;230000002631;0;VASILHAMES P20;001-132211-191207-0;0000000000;;VASILHAMES P20;03.09.2014;68,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;29.612,16;BRL;15.018,29-;BRL;14.593,87;BRL
1001;2300;230000002659;0;VASILHAMES P20;001-132211-191407-0;0000000000;;VASILHAMES P20;17.07.2015;499,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000008587;0;260.153,21;BRL;111.909,48-;BRL;148.243,73;BRL
1001;2300;230000002662;0;VASILHAMES P20;001-132211-191410-0;0000000000;;VASILHAMES P20;17.07.2015;34,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;17.704,41;BRL;8.126,91-;BRL;9.577,50;BRL
1001;2300;230000002669;0;VASILHAMES P20;001-132211-191553-0;0000000000;;VASILHAMES P20;20.08.2013;100,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;43.612,89;BRL;25.139,16-;BRL;18.473,73;BRL
1001;2300;230000002681;0;VASILHAMES P20;001-132211-192123-0;0000000000;;VASILHAMES P20;19.08.2013;250,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;93.704,58;BRL;55.801,27-;BRL;37.903,31;BRL
1001;2300;230000002696;0;VASILHAMES P45;001-132211-192260-0;0000000000;;VASILHAMES P45;28.10.2013;164,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;24.600,00;BRL;14.503,10-;BRL;10.096,90;BRL
1001;2300;230000002697;0;VASILHAMES P45;001-132211-192263-0;0000000000;;VASILHAMES P45;29.10.2013;337,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;50.550,00;BRL;25.155,66-;BRL;25.394,34;BRL
1001;2300;230000002699;0;VASILHAMES P20;001-132211-192319-0;0000000000;;VASILHAMES P20;15.08.2013;150,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;59.487,22;BRL;34.309,73-;BRL;25.177,49;BRL
1001;2300;230000002725;0;VASILHAMES P45;001-132211-192610-0;0000000000;;VASILHAMES P45;02.11.2013;275,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;41.250,00;BRL;23.512,97-;BRL;17.737,03;BRL
1001;2300;230000002726;0;VASILHAMES P45;;0000000000;;VASILHAMES P45;02.11.2013;350,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;52.500,00;BRL;29.925,57-;BRL;22.574,43;BRL
1001;2300;230000002735;0;VASILHAMES P20 PIT STOP;001-132211-192751-0;0000000000;;VASILHAMES P20 PIT STOP;02.08.2011;10,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;5.659,78;BRL;4.045,94-;BRL;1.613,84;BRL
1001;2300;230000002737;0;VASILHAMES P20 PIT STOP;001-132211-192752-0;0000000000;;VASILHAMES P20 PIT STOP;02.08.2011;5,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;2.829,89;BRL;2.022,98-;BRL;806,91;BRL
1001;2300;230000002739;0;VASILHAMES P20;001-132211-192786-0;0000000000;;VASILHAMES P20;18.11.2013;111,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;22.033,09;BRL;12.330,85-;BRL;9.702,24;BRL
1001;2300;230000002777;0;VASILHAMES P20 PIT STOP;001-132211-193160-0;0000000000;;VASILHAMES P20 PIT STOP;23.03.2011;46,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;22.960,28;BRL;17.126,45-;BRL;5.833,83;BRL
1001;2300;230000002779;0;VASILHAMES P20 PIT STOP;001-132211-193162-0;0000000000;;VASILHAMES P20 PIT STOP;23.03.2011;4,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;1.996,54;BRL;1.489,24-;BRL;507,30;BRL
1001;2300;230000002803;0;VASILHAMES P20;001-132211-193348-0;0000000000;;VASILHAMES P20;20.06.2014;225,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;90.360,27;BRL;46.973,92-;BRL;43.386,35;BRL
1001;2300;230000002804;0;VASILHAMES P20 PIT STOP;001-132211-193314-0;0000000000;;VASILHAMES P20 PIT STOP;21.03.2011;8,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;3.909,18;BRL;2.901,75-;BRL;1.007,43;BRL
1001;2300;230000002825;0;VASILHAMES P20;001-132211-194216-0;0000000000;;VASILHAMES P20;07.09.2014;100,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;43.047,70;BRL;21.815,86-;BRL;21.231,84;BRL
1001;2300;230000002866;0;VASILHAMES P20;001-132211-194739-0;0000000000;;VASILHAMES P20;07.02.2014;80,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;4.091,80;BRL;2.104,40-;BRL;1.987,40;BRL
1001;2300;230000002867;0;VASILHAMES P45;001-132211-194741-0;0000000000;;VASILHAMES P45;13.02.2014;336,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;50.400,00;BRL;27.354,04-;BRL;23.045,96;BRL
1001;2300;230000002883;0;VASILHAMES P20;001-132211-194834-0;0000000000;;VASILHAMES P20;03.06.2014;320,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;131.711,08;BRL;68.911,76-;BRL;62.799,32;BRL
1001;2300;230000002888;0;VASILHAMES P45;001-132211-194876-0;0000000000;;VASILHAMES P45;06.07.2014;700,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;105.000,00;BRL;54.425,51-;BRL;50.574,49;BRL
1001;2300;230000002910;0;VASILHAMES P20;001-132211-195044-0;0000000000;;VASILHAMES P20;16.06.2014;320,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000003051;0;128.803,84;BRL;67.000,69-;BRL;61.803,15;BRL
1001;2300;230000002911;0;VASILHAMES P20;001-132211-195069-0;0000000000;;VASILHAMES P20;11.07.2014;311,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000003050;0;125.202,66;BRL;64.473,16-;BRL;60.729,50;BRL
1001;2300;230000002913;0;VASILHAMES P20;001-132211-195101-0;0000000000;;VASILHAMES P20;08.08.2014;219,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;87.446,96;BRL;44.487,66-;BRL;42.959,30;BRL
1001;2300;230000002927;0;VASILHAMES P20;001-132211-195193-0;0000000000;;VASILHAMES P20;16.06.2014;320,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;143.002,58;BRL;73.504,53-;BRL;69.498,05;BRL
1001;2300;230000002937;0;VASILHAMES P20;001-132211-195260-0;0000000000;;VASILHAMES P20;04.08.2014;320,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;163.493,97;BRL;82.755,15-;BRL;80.738,82;BRL
1001;2300;230000002944;0;VASILHAMES P45;001-132211-195294-0;0000000000;;VASILHAMES P45;04.09.2014;110,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;16.500,00;BRL;8.366,67-;BRL;8.133,33;BRL
1001;2300;230000002945;0;VASILHAMES P45;001-132211-195295-0;0000000000;;VASILHAMES P45;04.09.2014;133,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;19.950,00;BRL;10.116,05-;BRL;9.833,95;BRL
1001;2300;230000002947;0;VASILHAMES P20;001-132211-195297-0;0000000000;;VASILHAMES P20;04.09.2014;300,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;45.000,00;BRL;22.818,19-;BRL;22.181,81;BRL
1001;2300;230000002948;0;VASILHAMES P45;001-132211-195298-0;0000000000;;VASILHAMES P45;04.09.2014;75,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;11.250,00;BRL;5.704,54-;BRL;5.545,46;BRL
1001;2300;230000002949;0;VASILHAMES P45;001-132211-195300-0;0000000000;;VASILHAMES P45;04.09.2014;236,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;35.400,00;BRL;17.950,31-;BRL;17.449,69;BRL
1001;2300;230000002951;0;VASILHAMES P45;001-132211-195301-0;0000000000;;VASILHAMES P45;04.09.2014;168,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;25.200,00;BRL;12.778,17-;BRL;12.421,83;BRL
1001;2300;230000002969;0;VASILHAMES P20;001-132211-195455-0;0000000000;;VASILHAMES P20;27.08.2014;200,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;78.749,30;BRL;39.979,73-;BRL;38.769,57;BRL
1001;2300;230000002996;0;VASILHAMES P20;001-132211-195806-0;0000000000;;VASILHAMES P20;06.07.2014;320,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;131.120,11;BRL;65.367,87-;BRL;65.752,24;BRL
1001;2300;230000002999;0;VASILHAMES P20;001-132211-195844-0;0000000000;;VASILHAMES P20;08.07.2014;300,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000003052;0;123.777,88;BRL;66.475,93-;BRL;57.301,95;BRL
1001;2300;230000003000;0;VASILHAMES P20;001-132211-195845-0;0000000000;;VASILHAMES P20;08.07.2014;20,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;7.958,72;BRL;4.284,27-;BRL;3.674,45;BRL
1001;2300;230000003013;0;VASILHAMES P20;001-132211-195984-0;0000000000;;VASILHAMES P20;19.09.2014;140,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;58.014,11;BRL;29.324,02-;BRL;28.690,09;BRL
1001;2300;230000003026;0;VASILHAMES P20;001-132211-196212-0;0000000000;;VASILHAMES P20;12.09.2014;150,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;63.098,55;BRL;31.947,08-;BRL;31.151,47;BRL
1001;2300;230000003030;0;VASILHAMES P20;001-132211-196243-0;0000000000;;VASILHAMES P20;01.11.2014;20,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;6.000,00;BRL;3.009,10-;BRL;2.990,90;BRL
1001;2300;230000003031;0;VASILHAMES P45;001-132211-196244-0;0000000000;;VASILHAMES P45;01.11.2014;13,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;3.250,00;BRL;1.629,94-;BRL;1.620,06;BRL
1001;2300;230000003033;0;VASILHAMES P20;001-132211-196316-0;0000000000;;VASILHAMES P20;10.06.2014;320,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;125.158,88;BRL;65.164,30-;BRL;59.994,58;BRL
1001;2300;230000003034;0;VASILHAMES P20;001-132211-196400-0;0000000000;;VASILHAMES P20;17.09.2014;100,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;41.998,00;BRL;21.243,50-;BRL;20.754,50;BRL
1001;2300;230000003035;0;VASILHAMES P20;001-132211-196401-0;0000000000;;VASILHAMES P20;05.10.2014;80,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;15.737,26;BRL;7.932,08-;BRL;7.805,18;BRL
1001;2300;230000003038;0;VASILHAMES P20;001-132211-196622-0;0000000000;;VASILHAMES P20;24.07.2014;300,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;127.771,84;BRL;65.654,51-;BRL;62.117,33;BRL
1001;2300;230000003062;0;VASILHAMES P20;001-132211-197357-0;0000000000;;VASILHAMES P20;19.08.2014;230,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;91.410,09;BRL;46.373,00-;BRL;45.037,09;BRL
1001;2300;230000003080;0;VASILHAMES P20;001-132211-197582-0;0000000000;;VASILHAMES P20;07.09.2014;9,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;3.733,09;BRL;1.963,73-;BRL;1.769,36;BRL
1001;2300;230000003081;0;VASILHAMES P20;001-132211-197601-0;0000000000;;VASILHAMES P20;11.09.2014;155,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;69.954,55;BRL;36.744,87-;BRL;33.209,68;BRL
1001;2300;230000003092;0;VASILHAMES P20;001-132211-197724-0;0000000000;;VASILHAMES P20;17.09.2014;150,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;70.372,50;BRL;35.586,92-;BRL;34.785,58;BRL
1001;2300;230000003103;0;VASILHAMES P45;001-132211-197994-0;0000000000;;VASILHAMES P45;08.04.2015;166,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;24.900,00;BRL;11.382,87-;BRL;13.517,13;BRL
1001;2300;230000003104;0;VASILHAMES P45;001-132211-197993-0;0000000000;;VASILHAMES P45;08.04.2015;250,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;37.500,00;BRL;17.142,87-;BRL;20.357,13;BRL
1001;2300;230000003105;0;VASILHAMES P45;001-132211-197995-0;0000000000;;VASILHAMES P45;08.04.2015;250,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;37.500,00;BRL;17.142,87-;BRL;20.357,13;BRL
1001;2300;230000003106;0;VASILHAMES P45;001-132211-197996-0;0000000000;;VASILHAMES P45;08.04.2015;250,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;37.500,00;BRL;17.142,87-;BRL;20.357,13;BRL
1001;2300;230000003874;0;VASILHAMES P20;001-132211-203127-0;0000000000;;VASILHAMES P20;05.10.2014;30,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;10.287,65;BRL;5.186,03-;BRL;5.101,62;BRL
1001;2300;230000003887;0;VASILHAMES P45;001-132211-204943-0;0000000000;;VASILHAMES P45;13.04.2015;198,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;230000008659;0;30.000,00;BRL;13.714,27-;BRL;16.285,73;BRL
1001;2300;230000004820;0;VASILHAMES P20;001-132211-206235393-3;0000000000;;VASILHAMES P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;396,74;BRL;170,68-;BRL;226,06;BRL
1001;2300;230000004872;0;COMPL.VLR.REF.NF 6546 DE,27/11/01WORTHIN;001-132211-206236988-3;0000000000;;COMPL.VLR.REF.NF 6546 DE,27/11/01WORTHIN;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;908,28;BRL;390,71-;BRL;517,57;BRL
1001;2300;230000005264;0;VASILHAMES P20;001-132211-206255431-0;0000000000;;VASILHAMES P20;03.05.2000;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;274,36;BRL;274,36-;BRL;0,00;BRL
1001;2300;230000005408;0;FRETE P/13 VAZIOS;001-132211-206263090-1;0000000000;;FRETE P/13 VAZIOS;01.11.2003;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;48,72;BRL;48,72-;BRL;0,00;BRL
1001;2300;230000005771;0;VASILHAMES P20;001-132211-206281893-0;0000000000;;VASILHAMES P20;27.12.2006;100,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;33.800,81;BRL;33.800,81-;BRL;0,00;BRL
1001;2300;230000005772;0;VASILHAMES P20;001-132211-206281892-0;0000000000;;VASILHAMES P20;27.12.2006;41,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;67.601,61;BRL;67.601,61-;BRL;0,00;BRL
1001;2300;230000005777;0;VASILHAMES P20 PIT STOP;001-132211-206282117-0;0000000000;;VASILHAMES P20 PIT STOP;22.01.2007;80,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;45.652,23;BRL;36.504,37-;BRL;9.147,86;BRL
1001;2300;230000005875;0;VASILHAMES P8;001-132211-206284628-0;0000000000;;VASILHAMES P8;18.01.2008;46,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1008;BOTIJÃO P08;;;00.00.0000;;;2.804,30;BRL;2.735,47-;BRL;68,83;BRL
1001;2300;230000005964;0;VASILHAMES P20;001-132211-206284957-0;0000000000;;VASILHAMES P20;14.05.2008;50,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;8.500,00;BRL;8.038,82-;BRL;461,18;BRL
1001;2300;230000005965;0;VASILHAMES P20;001-132211-206284956-0;0000000000;;VASILHAMES P20;14.05.2008;20,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;3.400,00;BRL;3.215,52-;BRL;184,48;BRL
1001;2300;230000005970;0;VASILHAMES P20;001-132211-206284962-0;0000000000;;VASILHAMES P20;29.11.2006;72,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;25.758,00;BRL;25.758,00-;BRL;0,00;BRL
1001;2300;230000006005;0;VASILHAMES P20;001-132211-206285092-0;0000000000;;VASILHAMES P20;31.12.2007;77,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;41.537,08;BRL;38.512,31-;BRL;3.024,77;BRL
1001;2300;230000006094;0;VASILHAMES P20;001-132211-206285321-0;0000000000;;VASILHAMES P20;23.06.2010;3,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;1.531,06;BRL;1.240,20-;BRL;290,86;BRL
1001;2300;230000006243;0;VASILHAMES P20;001-132211-206285591-0;0000000000;;VASILHAMES P20;03.01.2010;13,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;4.886,49;BRL;4.026,13-;BRL;860,36;BRL
1001;2300;230000006301;0;VASILHAMES P20;001-132211-206285709-0;0000000000;;VASILHAMES P20;29.12.2009;30,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;11.777,88;BRL;9.704,62-;BRL;2.073,26;BRL
1001;2300;230000006302;0;VASILHAMES P20;001-132211-206285710-0;0000000000;;VASILHAMES P20;16.09.2008;25,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;7.740,00;BRL;7.134,82-;BRL;605,18;BRL
1001;2300;230000006316;0;VASILHAMES P20;001-132211-206285728-0;0000000000;;VASILHAMES P20;12.12.2006;31,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;8.044,86;BRL;8.044,86-;BRL;0,00;BRL
1001;2300;230000006323;0;VASILHAMES P20 PIT STOP;001-132211-206285739-0;0000000000;;VASILHAMES P20 PIT STOP;11.10.2010;19,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;9.954,16;BRL;7.680,75-;BRL;2.273,41;BRL
1001;2300;230000006517;0;VASILHAMES P20;001-132211-206285995-0;0000000000;;VASILHAMES P20;15.02.2012;99,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;31.475,46;BRL;21.373,98-;BRL;10.101,48;BRL
1001;2300;230000006518;0;VASILHAMES P20;001-132211-206285996-0;0000000000;;VASILHAMES P20;15.02.2012;325,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;103.328,53;BRL;70.167,36-;BRL;33.161,17;BRL
1001;2300;230000006601;0;VASILHAMES P20;001-132211-206286097-0;0000000000;;VASILHAMES P20;31.12.2007;65,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;35.063,77;BRL;32.312,99-;BRL;2.750,78;BRL
1001;2300;230000006602;0;VASILHAMES P20;001-132211-206286098-0;0000000000;;VASILHAMES P20;29.01.2008;61,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;68.034,71;BRL;66.356,98-;BRL;1.677,73;BRL
1001;2300;230000006605;0;VASILHAMES P20;001-132211-206286103-0;0000000000;;VASILHAMES P20;29.12.2009;15,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;5.888,94;BRL;4.852,25-;BRL;1.036,69;BRL
1001;2300;230000006612;0;VASILHAMES P20;001-132211-206286109-0;0000000000;;VASILHAMES P20;01.10.2012;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;741,69;BRL;470,99-;BRL;270,70;BRL
1001;2300;230000006660;0;VASILHAMES P20;001-132211-206286169-0;0000000000;;VASILHAMES P20;01.11.2012;100,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;38.948,90;BRL;24.490,91-;BRL;14.457,99;BRL
1001;2300;230000006671;0;VASILHAMES P20;001-132211-206286183-0;0000000000;;VASILHAMES P20;21.12.2007;92,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;38.537,31;BRL;37.826,46-;BRL;710,85;BRL
1001;2300;230000006685;0;VASILHAMES P20;001-132211-206286202-0;0000000000;;VASILHAMES P20;01.12.2012;130,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;16.159,65;BRL;10.072,46-;BRL;6.087,19;BRL
1001;2300;230000006688;0;VASILHAMES P20;001-132211-206286207-0;0000000000;;VASILHAMES P20;01.12.2012;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;124,31;BRL;77,43-;BRL;46,88;BRL
1001;2300;230000006699;0;VASILHAMES P20;001-132211-206286220-0;0000000000;;VASILHAMES P20;04.12.2006;2,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;715,50;BRL;715,50-;BRL;0,00;BRL
1001;2300;230000006710;0;VASILHAMES P20;001-132211-206286237-0;0000000000;;VASILHAMES P20;28.11.2006;7,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;12.386,59;BRL;12.386,59-;BRL;0,00;BRL
1001;2300;230000006732;0;VASILHAMES P20;001-132211-206286264-0;0000000000;;VASILHAMES P20;25.10.2012;110,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;16.500,00;BRL;10.445,52-;BRL;6.054,48;BRL
1001;2300;230000006756;0;VASILHAMES P20;001-132211-206286297-0;0000000000;;VASILHAMES P20;28.12.2009;50,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;18.211,71;BRL;15.248,15-;BRL;2.963,56;BRL
1001;2300;230000006769;0;VASILHAMES P20;001-132211-206286318-0;0000000000;;VASILHAMES P20;01.02.2013;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;439,21;BRL;268,69-;BRL;170,52;BRL
1001;2300;230000006798;0;VASILHAMES P20 PIT STOP;001-132211-206286352-0;0000000000;;VASILHAMES P20 PIT STOP;23.03.2011;14,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;6.987,91;BRL;5.212,42-;BRL;1.775,49;BRL
1001;2300;230000006804;0;VASILHAMES P20;001-132211-206286358-0;0000000000;;VASILHAMES P20;12.12.2006;133,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;47.212,87;BRL;47.212,87-;BRL;0,00;BRL
1001;2300;230000006813;0;VASILHAMES P20 PIT STOP;001-132211-206286371-0;0000000000;;VASILHAMES P20 PIT STOP;23.03.2011;1,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;499,14;BRL;370,49-;BRL;128,65;BRL
