---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.| 3.403|
---------------------------
01.08.2022                                                                                                                                                                                                                            Relatório de ativo imobilizado                                                                                                                                                                                                                               2
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado              |Denominação do imobilizado                   |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                     |Dt.incorp.| Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário|Nº série/Chassi|Centro cst|Cen.|Centro        |Espécie|Espécie                   |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Depreciação atual|Valor aquisição atual|Valor contábil atual|
|1001|2300  |230000020229|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1062                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |30.05.2021|    30,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051309|0       |          782,19-|           20.113,54 |          19.331,35 |
|1001|2300  |230000020230|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1043                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |30.05.2021|    30,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051297|0       |          806,21-|           20.731,18 |          19.924,97 |
|1001|2300  |230000020231|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1051                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |30.05.2021|    16,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051296|0       |          446,63-|           11.484,89 |          11.038,26 |
|1001|2300  |230000020232|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1031                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053389|0       |       13.348,35-|          343.243,38 |         329.895,03 |
|1001|2300  |230000020233|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1031                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053389|0       |       13.193,13-|          339.251,95 |         326.058,82 |
|1001|2300  |230000020234|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1051                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053378|0       |       13.037,93-|          335.260,95 |         322.223,02 |
|1001|2300  |230000020235|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1051                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053378|0       |       13.037,93-|          335.260,95 |         322.223,02 |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
01.08.2022                                                                                                                                                                                                                            Relatório de ativo imobilizado                                                                                                                                                                                                                              39
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado              |Denominação do imobilizado                   |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                     |Dt.incorp.| Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário|Nº série/Chassi|Centro cst|Cen.|Centro        |Espécie|Espécie                   |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Depreciação atual|Valor aquisição atual|Valor contábil atual|
|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1001|2300  |230000020236|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1061                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053391|0       |       12.443,93-|          319.986,69 |         307.542,76 |
|1001|2300  |230000020237|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1061                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053391|0       |       12.443,93-|          319.986,69 |         307.542,76 |
|1001|2300  |230000020238|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1061                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053391|0       |       12.443,93-|          319.986,69 |         307.542,76 |
|1001|2300  |230000020239|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1063                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.660,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053393|0       |       12.104,43-|          311.256,79 |         299.152,36 |
|1001|2300  |230000020240|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1065                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053394|0       |       12.250,27-|          315.006,87 |         302.756,60 |
|1001|2300  |230000020241|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1121                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053385|0       |       11.878,76-|          305.453,78 |         293.575,02 |
|1001|2300  |230000020242|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1121                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053385|0       |       11.602,51-|          298.350,27 |         286.747,76 |
|1001|2300  |230000020243|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1121                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.490,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053385|0       |       10.758,54-|          276.648,27 |         265.889,73 |
|1001|2300  |230000020244|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1121                         |              0000000000|                   |VASILHAMES P13                          |31.05.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053385|0       |       11.602,50-|          298.350,09 |         286.747,59 |
|1001|2300  |230000020247|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1067                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |07.06.2021|    80,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051311|0       |        1.891,42-|           56.742,54 |          54.851,12 |
|1001|2300  |230000020248|0   |VASILHAMES P13                          |CY-2021-AN-I-05-1061                         |              0000000000|                   |VASILHAMES P13                          |09.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000053391|0       |        9.986,66-|          299.599,91 |         289.613,25 |
|1001|2300  |230000020249|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1011                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|   104,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051298|0       |        2.375,59-|           71.267,77 |          68.892,18 |
|1001|2300  |230000020250|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1012                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|    30,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051299|0       |          721,84-|           21.655,34 |          20.933,50 |
|1001|2300  |230000020251|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1019                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|   150,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051301|0       |        3.653,32-|          109.599,71 |         105.946,39 |
|1001|2300  |230000020252|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1031                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|   180,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051307|0       |        4.146,24-|          124.387,10 |         120.240,86 |
|1001|2300  |230000020253|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1065                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|   100,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051310|0       |        2.380,13-|           71.403,86 |          69.023,73 |
|1001|2300  |230000020254|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1034                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|    80,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051312|0       |        2.003,39-|           60.101,61 |          58.098,22 |
|1001|2300  |230000020255|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1121                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|    80,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051302|0       |        1.921,14-|           57.634,27 |          55.713,13 |
|1001|2300  |230000020256|0   |VASILHAMES P20 PIT STOP                 |PI-1021-01/21-004-1041                       |              0000000000|                   |VASILHAMES P20 PIT STOP                 |29.06.2021|    20,000 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|600000051295|0       |          460,69-|           13.820,79 |          13.360,10 |
|1001|2300  |230000020257|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1011                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054928|0       |       13.746,08-|          412.382,36 |         398.636,28 |
|1001|2300  |230000020258|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1011                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054928|0       |       13.584,36-|          407.530,79 |         393.946,43 |
|1001|2300  |230000020259|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1016                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055132|0       |       13.465,42-|          403.962,74 |         390.497,32 |
|1001|2300  |230000020260|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1016                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055132|0       |       13.786,03-|          413.580,86 |         399.794,83 |
|1001|2300  |230000020261|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1016                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055132|0       |       13.786,03-|          413.580,86 |         399.794,83 |
|1001|2300  |230000020262|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1016                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055132|0       |       13.786,03-|          413.580,86 |         399.794,83 |
|1001|2300  |230000020263|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1016                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055132|0       |       13.786,03-|          413.580,93 |         399.794,90 |
|1001|2300  |230000020264|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1016                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055132|0       |       13.786,03-|          413.580,83 |         399.794,80 |
|1001|2300  |230000020265|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1019                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055131|0       |       13.629,92-|          408.897,71 |         395.267,79 |
|1001|2300  |230000020266|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1019                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055131|0       |       13.471,44-|          404.143,10 |         390.671,66 |
|1001|2300  |230000020267|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1019                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055131|0       |       13.312,95-|          399.388,47 |         386.075,52 |
|1001|2300  |230000020268|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1019                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055131|0       |       13.629,92-|          408.897,71 |         395.267,79 |
|1001|2300  |230000020269|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1019                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055131|0       |       13.510,22-|          405.306,65 |         391.796,43 |
|1001|2300  |230000020270|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.471,44-|          404.143,11 |         390.671,67 |
|1001|2300  |230000020271|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.312,95-|          399.388,49 |         386.075,54 |
|1001|2300  |230000020272|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.312,95-|          399.388,49 |         386.075,54 |
|1001|2300  |230000020273|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.660,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.154,46-|          394.633,85 |         381.479,39 |
|1001|2300  |230000020274|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.629,92-|          408.897,74 |         395.267,82 |
|1001|2300  |230000020275|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.471,44-|          404.143,11 |         390.671,67 |
|1001|2300  |230000020276|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1041                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055428|0       |       13.471,44-|          404.143,06 |         390.671,62 |
|1001|2300  |230000020277|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1041                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055428|0       |       13.629,92-|          408.897,70 |         395.267,78 |
|1001|2300  |230000020278|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1051                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054871|0       |       14.197,52-|          425.925,71 |         411.728,19 |
|1001|2300  |230000020279|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       12.826,36-|          384.790,69 |         371.964,33 |
|1001|2300  |230000020280|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       12.826,36-|          384.790,69 |         371.964,33 |
|1001|2300  |230000020281|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       12.979,05-|          389.371,46 |         376.392,41 |
|1001|2300  |230000020282|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       13.131,75-|          393.952,39 |         380.820,64 |
|1001|2300  |230000020283|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       12.826,36-|          384.790,69 |         371.964,33 |
|1001|2300  |230000020284|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       13.131,75-|          393.952,39 |         380.820,64 |
|1001|2300  |230000020285|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1063                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.700,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055694|0       |       12.802,60-|          384.077,97 |         371.275,37 |
|1001|2300  |230000020286|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1019                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055131|0       |       13.629,92-|          408.897,68 |         395.267,76 |
|1001|2300  |230000020287|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.312,95-|          399.388,49 |         386.075,54 |
|1001|2300  |230000020288|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1031                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054872|0       |       13.629,92-|          408.897,56 |         395.267,64 |
|1001|2300  |230000020289|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1041                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055428|0       |       13.629,92-|          408.897,70 |         395.267,78 |
|1001|2300  |230000020290|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1041                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000055428|0       |       13.629,93-|          408.897,75 |         395.267,82 |
|1001|2300  |230000020291|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       10.425,80-|          312.774,00 |         302.348,20 |
|1001|2300  |230000020292|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |30.06.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       13.131,74-|          393.952,34 |         380.820,60 |
|1001|2300  |230000020293|0   |VASILHAMES P20                          |001-132211-206214194-0                       |              0000000000|                   |VASILHAMES P20                          |15.02.2000|     1,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|230000010643|0       |          137,79-|              137,79 |               0,00 |
|1001|2300  |230000020297|0   |VASILHAMES P20                          |001-132211-206284607-0                       |              0000000000|                   |VASILHAMES P20                          |17.03.2000|     1,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|230000018973|0       |          138,55-|              138,55 |               0,00 |
|1001|2300  |230000020299|0   |VASILHAMES P13                          |CY-2021-AN-I-06-1061                         |              0000000000|                   |VASILHAMES P13                          |22.07.2021| 1.680,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000054873|0       |       11.369,17-|          409.290,08 |         397.920,91 |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
01.08.2022                                                                                                                                                                                                                            Relatório de ativo imobilizado                                                                                                                                                                                                                              40
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado              |Denominação do imobilizado                   |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                     |Dt.incorp.| Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário|Nº série/Chassi|Centro cst|Cen.|Centro        |Espécie|Espécie                   |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Depreciação atual|Valor aquisição atual|Valor contábil atual|
|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1001|2300  |230000020300|0   |VASILHAMES P13                          |CY-2021-AN-I-07-1041                         |              0000000000|                   |VASILHAMES P13                          |31.07.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000056109|0       |       11.349,68-|          408.588,48 |         397.238,80 |
|1001|2300  |230000020301|0   |VASILHAMES P13                          |CY-2021-AN-I-07-1041                         |              0000000000|                   |VASILHAMES P13                          |31.07.2021| 1.720,000 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|600000056109|0       |       11.349,68-|          408.588,48 |         397.238,80 |
